,統一編號,公司名稱,負責人,登記地址,資本額,營業項目及代碼表,縣市名稱,區域名稱,縣市區域,類別_全,官網,電話
180554,22621469,聯友企業股份有限公司,辛O道,臺北市大安區仁愛路3段26號11樓,60000000,"一般進出口貿易業務︹許可業務除外︺,各種玻璃及其加工製品之製造加工買賣,雜貨之買賣,糖菓糕餅牛奶果汁汽水飲料冰品罐頭醃漬等食品之買賣,洋煙洋酒水晶玻璃之代理代銷業務,眼鏡鏡框鏡片之買賣零售業務,代理國內外廠商產品之經銷買賣零售進出口投標報價,日常用品批發業,日常用品零售業,首飾及貴金屬批發業,首飾及貴金屬零售業",臺北市,大安區,台北市大安區,"一般進出口貿易業務︹許可業務除外︺,各種玻璃及其加工製品之製造加工買賣,雜貨之買賣,糖菓糕餅牛奶果汁汽水飲料冰品罐頭醃漬等食品之買賣,洋煙洋酒水晶玻璃之代理代銷業務,眼鏡鏡框鏡片之買賣零售業務,代理國內外廠商產品之經銷買賣零售進出口投標報價,日常用品批發業,日常用品零售業,首飾及貴金屬批發業,首飾及貴金屬零售業",,
1368539,34719868,張煌自營計程車行,,新北市土城區延吉街２１７巷６弄１８號２樓,,計程車客運業,新北市,土城區,新北市土城區,計程車客運業,,
1336989,28218887,樺資建設開發股份有限公司,賴O治,臺北市松山區八德路4段86號6樓,120000000,"一般廣告服務業, 便利商店, 國際貿易業, 室內裝潢, 建材批發業, 建材零售業, 產品設計業, 百貨公司業, 超級市場業",臺北市,松山區,臺北市松山區,"一般廣告服務業, 便利商店, 國際貿易業, 室內裝潢, 建材批發業, 建材零售業, 產品設計業, 百貨公司業, 超級市場業",,
72715,93420604,造物工作室,林浚宏,臺中市太平區新坪里新坪路三段269巷3號1樓,,無店面零售業,臺中市,太平區,臺中市豐原區,無店面零售業,,
1294746,15766523,益鑫機車行,,新北市板橋區縣民大道１段６４巷４３號１樓,,汽、機車零件配備零售業,新北市,板橋區,新北市板橋區,汽、機車零件配備零售業,,
784988,67380394,健安顧問有限公司,李斌基,新北市板橋區板新路27號5樓,100000.0,"管理顧問業,其他顧問服務業",新北市,板橋區,新北市板橋區,"管理顧問業,其他顧問服務業",,
425357,89379287,僊晉企業股份有限公司,劉O順英,臺南市永康區鹽行里中正五街161號,5000000,"機械設備製造業,機械批發業,機械安裝業,污染防治設備製造業,金屬結構及建築組件製造業,及鉚釘等製品製造業,配電機械製造業,電池製造業,電池批發業,國際貿易業,其他批發業,其他機械器具批發業",臺南市,永康區,台南市永康區,"機械設備製造業,機械批發業,機械安裝業,污染防治設備製造業,金屬結構及建築組件製造業,及鉚釘等製品製造業,配電機械製造業,電池製造業,電池批發業,國際貿易業,其他批發業,其他機械器具批發業",,
1351098,29168793,昕城國際股份有限公司,郭O怡,新北市中和區建一路253號8樓,10000000,國際貿易業,新北市,中和區,新北市樹林區,國際貿易業,,
1220675,89100447,鐤冠工程行,郭家豪,臺南市歸仁區媽廟里和順路1段63巷10弄9號1樓,,五金批發業,臺南市,歸仁區,臺南市歸仁區,五金批發業,,
1431891,72217204,光輝水電行,,臺南市安南區理想里大安街429號2樓,,"電器批發業, 電器零售業",臺南市,安南區,臺南市安南區,"電器批發業, 電器零售業",,
1038940,65000019,格高企業有限公司,葉O君,臺南市南區美南街142號1樓,1000000,"五金批發業, 國際貿易業, 日常用品批發業, 無店面零售業, 第三方支付服務業, 茶葉批發業, 菸酒批發業, 資料處理服務, 資訊軟體服務, 電子資訊供應服務業, 食品什貨批發業, 食品添加物批發業, 食用油脂批發業, 飲料批發業",臺南市,南區,臺南市南區,"五金批發業, 國際貿易業, 日常用品批發業, 無店面零售業, 第三方支付服務業, 茶葉批發業, 菸酒批發業, 資料處理服務, 資訊軟體服務, 電子資訊供應服務業, 食品什貨批發業, 食品添加物批發業, 食用油脂批發業, 飲料批發業",,
1123048,87050907,新永輝輪胎行,楊春河,高雄市旗山區延平一路285號,5000.0,輪胎修理,高雄市,旗山區,高雄市旗山區,輪胎修理,,
1378228,37951966,為新商店,,金門縣金寧鄉湖埔村埔後209號,,菸酒零售業,金門縣,金寧鄉,金門縣金寧鄉,菸酒零售業,,
1139682,83174548,傑森建築文化藝術有限公司,張惠鈴,桃園市蘆竹區中正路295號17樓之7,5550000,"室內裝潢, 市場研究及民意調查業, 智慧財產權業, 食品什貨、飲料零售業, 食品什貨批發業",桃園市,蘆竹區,桃園市蘆竹區,"室內裝潢, 市場研究及民意調查業, 智慧財產權業, 食品什貨、飲料零售業, 食品什貨批發業",,
885453,87418284,飽食餐飲店,莊恆興,桃園市龍潭區三坑里永福路32巷2號,,"其他餐飲, 室內裝潢, 室內裝潢業, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 建材零售業, 打字業, 玻璃安裝工程業, 資訊軟體服務, 門窗安裝工程業, 餐廳餐館, 餐館業",桃園市,龍潭區,桃園市龍潭區,"其他餐飲, 室內裝潢, 室內裝潢業, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 建材零售業, 打字業, 玻璃安裝工程業, 資訊軟體服務, 門窗安裝工程業, 餐廳餐館, 餐館業",,
424129,24721507,傑頂科技有限公司,曹文雄,臺北市中山區吉林路245號4樓,8000000,"機械設備製造業,其他機械製造業,機械批發業,電器批發業,電腦及事務性機器設備批發業,資訊軟體批發業,電子材料批發業,電器零售業,電腦及事務性機器設備零售業,機械器具零售業,資訊軟體零售業,電子材料零售業,國際貿易業,資訊軟體服務業,能源技術服務業,藝文服務業,會議及展覽服務業,其他設計業,印刷業,排版業,印刷品裝訂及加工業,智慧財產權業,藝術品諮詢顧問業,一般廣告服務業,產品設計業,育樂用品零售業,熱能供應業,其他批發業,其他零售業,生物技術服務業,研究發展服務業,石油製品批發業,無店面零售業",臺北市,中山區,台北市中山區,"機械設備製造業,其他機械製造業,機械批發業,電器批發業,電腦及事務性機器設備批發業,資訊軟體批發業,電子材料批發業,電器零售業,電腦及事務性機器設備零售業,機械器具零售業,資訊軟體零售業,電子材料零售業,國際貿易業,資訊軟體服務業,能源技術服務業,藝文服務業,會議及展覽服務業,其他設計業,印刷業,排版業,印刷品裝訂及加工業,智慧財產權業,藝術品諮詢顧問業,一般廣告服務業,產品設計業,育樂用品零售業,熱能供應業,其他批發業,其他零售業,生物技術服務業,研究發展服務業,石油製品批發業,無店面零售業",,
77147,94450788,閔茶香飲料店,羅淑美,臺中市大里區塗城里三民二街６６巷３４號1樓,,飲料店業,臺中市,大里,臺中市大里,飲料店業,,
10569,92409898,潔家工程企業社,陳郁雯,屏東縣恆春鎮網紗里環城北路３１０號,200000.0,"人力派遣業,廢棄物清除業,清潔用品零售業,建築物清潔服務業,其他環境衛生及污染防治服務業",屏東縣,恆春鎮,屏東縣恆春鎮,"人力派遣業,廢棄物清除業,清潔用品零售業,建築物清潔服務業,其他環境衛生及污染防治服務業",,
182042,50570173,夏之戀泳裝店,李達懿,桃園市中壢區普仁里中山東路一段317號(1樓),150000.0,"布疋,醫療器材零售業,除許可業務外",桃園市,中壢區,桃園市中壢區,"布疋,醫療器材零售業,除許可業務外",,
1510598,77355079,金門縣林務所,,,,,,,,生活休閒消費/零售消費/慈善福利機構,"https://1209179475988.tw66.com.tw
",08-2-352846
320414,53178928,坤陽電器有限公司,廖O珍,新竹市光鎮里12鄰南大路820號,1000000,"電器批發業,電腦及事務性機器設備批發業,電信器材批發業,精密儀器批發業,電子材料批發業,電器零售業,電腦及事務性機器設備零售業,電信器材零售業,電子材料零售業,電器及電子產品修理業,電器安裝業",新竹市,光鎮,新竹市光鎮,"電器批發業,電腦及事務性機器設備批發業,電信器材批發業,精密儀器批發業,電子材料批發業,電器零售業,電腦及事務性機器設備零售業,電信器材零售業,電子材料零售業,電器及電子產品修理業,電器安裝業",,
1178005,91173825,睿昌企業社,曾子晴,新竹市東區三民里民生路10巷25號七樓之2,,"五金批發業, 五金零售業, 室內裝潢, 室內裝潢業, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 打字業, 玻璃安裝工程業, 門窗安裝工程業",新竹市,東區,新竹市東區,"五金批發業, 五金零售業, 室內裝潢, 室內裝潢業, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 打字業, 玻璃安裝工程業, 門窗安裝工程業",,
1100743,90322397,開國掌櫃投資有限公司,呂O儒,高雄市仁武區京吉六路29號4樓,7200000,"國際貿易業,投資顧問業,管理顧問業,一般投資業,住宅及大樓開發租售業,不動產買賣業,不動產租賃業,租賃業",高雄市,仁武區,高雄市仁武區,"國際貿易業,投資顧問業,管理顧問業,一般投資業,住宅及大樓開發租售業,不動產買賣業,不動產租賃業,租賃業",,
526828,28033349,統瀅企業股份有限公司,王O生,屏東縣萬丹鄉四維村萬丹路二段145巷42號,22280000,"家畜家禽批發業,蔬果批發業,食用油脂批發業,菸酒批發業,飲料批發業,茶葉批發業,食品什貨批發業,飼料批發業,日常用品批發業,清潔用品批發業,化粧品批發業,國際貿易業,醫療器材批發業,醫療器材零售業,水產品批發業",屏東縣,萬丹鄉,屏東縣萬丹鄉,"家畜家禽批發業,蔬果批發業,食用油脂批發業,菸酒批發業,飲料批發業,茶葉批發業,食品什貨批發業,飼料批發業,日常用品批發業,清潔用品批發業,化粧品批發業,國際貿易業,醫療器材批發業,醫療器材零售業,水產品批發業",,
906566,52638017,麗傳媒整合行銷有限公司,彼嫪彼力,臺北市大同區南京西路410號9樓之3,1000000,"食品什貨批發業,印刷業,服飾品批發業,印刷品裝訂及加工業,飲料批發業,裝設品批發業,日常用品批發業,茶葉批發業,育樂用品批發業,資訊軟體批發業,其他批發業,飲料零售業,其他零售業,無店面零售業,其他綜合零售業,國際貿易業,智慧財產權業,一般投資業,創業投資業,畜牧顧問業,食品顧問業,投資顧問業,管理顧問業,其他顧問服務業,電子資訊供應服務業,第三方支付服務業,一般廣告服務業,廣告傳單分送業,產品設計業,服飾設計業,室內設計業,花藝設計業,其他設計業,影印業,排版業,網路認證服務業,市場研究及民意調查業,有聲出版業,軟體出版業,其他出版業,電影片製作業,電影片發行業,電影片映演業,動畫影片製作業,提供設備及場地供電影片拍攝業,電影沖印業,電影錄音業,電影特效製作業,廣播節目製作業,電視節目製作業,廣播電視節目發行業,廣播電視廣告業,錄影節目帶業,藝文服務業,演藝活動業,音樂展演空間業,休閒活動場館業,水域遊憩活動經營業,錄影節目帶播映業,其他休閒服務業,運動表演業,運動比賽業,會議及展覽服務業,租賃業,攝影業,仲介服務業,未分類其他服務業,建築物清潔服務業",臺北市,大同區,台北市大同區,"食品什貨批發業,印刷業,服飾品批發業,印刷品裝訂及加工業,飲料批發業,裝設品批發業,日常用品批發業,茶葉批發業,育樂用品批發業,資訊軟體批發業,其他批發業,飲料零售業,其他零售業,無店面零售業,其他綜合零售業,國際貿易業,智慧財產權業,一般投資業,創業投資業,畜牧顧問業,食品顧問業,投資顧問業,管理顧問業,其他顧問服務業,電子資訊供應服務業,第三方支付服務業,一般廣告服務業,廣告傳單分送業,產品設計業,服飾設計業,室內設計業,花藝設計業,其他設計業,影印業,排版業,網路認證服務業,市場研究及民意調查業,有聲出版業,軟體出版業,其他出版業,電影片製作業,電影片發行業,電影片映演業,動畫影片製作業,提供設備及場地供電影片拍攝業,電影沖印業,電影錄音業,電影特效製作業,廣播節目製作業,電視節目製作業,廣播電視節目發行業,廣播電視廣告業,錄影節目帶業,藝文服務業,演藝活動業,音樂展演空間業,休閒活動場館業,水域遊憩活動經營業,錄影節目帶播映業,其他休閒服務業,運動表演業,運動比賽業,會議及展覽服務業,租賃業,攝影業,仲介服務業,未分類其他服務業,建築物清潔服務業",,
340732,99473613,義發企業社,陳成勳,新竹市香山區香山里瑞光街92巷8號2樓（僅供辦公室使用）,210000.0,"['陶瓷玻璃器皿批發業', '裝設品零售業']",新竹市,香山區,新竹市香山區,"['陶瓷玻璃器皿批發業', '裝設品零售業']",,
909102,83104396,資量科技有限公司,楊O吉,臺南市安南區安慶里怡安路1段316巷21弄18號2樓,2000000,"產品設計業,資訊軟體服務業,資料處理服務業,能源技術服務業,其他設計業,機械安裝業,電器安裝業,電腦設備安裝業,軟體出版業,產業育成業,資訊軟體批發業,資訊軟體零售業,電子材料批發業,電子材料零售業,機械批發業,機械器具零售業,其他機械器具批發業,其他機械器具零售業,電器批發業,電器零售業,精密儀器批發業,精密儀器零售業,其他批發業,其他零售業",臺南市,安南區,台南市安南區,"產品設計業,資訊軟體服務業,資料處理服務業,能源技術服務業,其他設計業,機械安裝業,電器安裝業,電腦設備安裝業,軟體出版業,產業育成業,資訊軟體批發業,資訊軟體零售業,電子材料批發業,電子材料零售業,機械批發業,機械器具零售業,其他機械器具批發業,其他機械器具零售業,電器批發業,電器零售業,精密儀器批發業,精密儀器零售業,其他批發業,其他零售業",,
